source_id,doi,channel,condition,drug,cell_id,t_s,value,unit,fs_Hz,imaging_modality,file_origin
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu,none,row16,0.0,0.210239029951479,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu+Rot,Glu+Rot,row16,1200.0,0.210697275112873,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal,none,row17,0.0,0.217442835138742,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,CCCP,CCCP,row17,1200.0,0.255874418816076,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal+Rot,Gal+Rot,row17,1200.0,0.169039389943077,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu,none,row17,0.0,0.212391453808965,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu+Rot,Glu+Rot,row17,1200.0,0.201959777457258,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal,none,row18,0.0,0.268903531937714,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,CCCP,CCCP,row18,1200.0,0.254855288577192,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal+Rot,Gal+Rot,row18,1200.0,0.156665745190686,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu,none,row18,0.0,0.266073667793361,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu+Rot,Glu+Rot,row18,1200.0,0.189649846317896,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal,none,row19,0.0,0.239638521864067,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,CCCP,CCCP,row19,1200.0,0.268110568490685,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal+Rot,Gal+Rot,row19,1200.0,0.170670881827697,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu,none,row19,0.0,0.247463721677972,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu+Rot,Glu+Rot,row19,1200.0,0.181538059356646,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal,none,row20,0.0,0.242959803544201,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,CCCP,CCCP,row20,1200.0,0.284709451272181,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal+Rot,Gal+Rot,row20,1200.0,0.169575879789615,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu,none,row20,0.0,0.244617536151178,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu+Rot,Glu+Rot,row20,1200.0,0.186759640923002,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal,none,row21,0.0,0.251598682813228,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,CCCP,CCCP,row21,1200.0,0.280126550596461,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal+Rot,Gal+Rot,row21,1200.0,0.18557467390138,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu,none,row21,0.0,0.246832868282131,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu+Rot,Glu+Rot,row21,1200.0,0.184646391011914,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal,none,row22,0.0,0.252090846129964,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,CCCP,CCCP,row22,1200.0,0.261396537531007,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal+Rot,Gal+Rot,row22,1200.0,0.152317308811551,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu,none,row22,0.0,0.235155706886828,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu+Rot,Glu+Rot,row22,1200.0,0.184412618996126,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal,none,row23,0.0,0.234870923626403,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,CCCP,CCCP,row23,1200.0,0.251639557142248,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal+Rot,Gal+Rot,row23,1200.0,0.165098401352377,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu,none,row23,0.0,0.247181324352435,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu+Rot,Glu+Rot,row23,1200.0,0.190986435107488,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal,none,row24,0.0,0.264718102170825,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,CCCP,CCCP,row24,1200.0,0.263599343918926,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal+Rot,Gal+Rot,row24,1200.0,0.162228389243336,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu,none,row24,0.0,0.247397591078527,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu+Rot,Glu+Rot,row24,1200.0,0.188166328750881,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal,none,row25,0.0,0.254066516395399,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,CCCP,CCCP,row25,1200.0,0.256126274217176,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal+Rot,Gal+Rot,row25,1200.0,0.175406492869019,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu,none,row25,0.0,0.241689531582596,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu+Rot,Glu+Rot,row25,1200.0,0.178920840704422,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal,none,row26,0.0,0.257860429972501,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,CCCP,CCCP,row26,1200.0,0.238833172552427,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal+Rot,Gal+Rot,row26,1200.0,0.173386213015394,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu,none,row26,0.0,0.233838827879236,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu+Rot,Glu+Rot,row26,1200.0,0.178768783531301,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal,none,row27,0.0,0.255541383885217,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,CCCP,CCCP,row27,1200.0,0.221111876939681,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal+Rot,Gal+Rot,row27,1200.0,0.179326014054339,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu,none,row27,0.0,0.228794697522881,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu+Rot,Glu+Rot,row27,1200.0,0.187790881831161,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal,none,row28,0.0,0.247125235682041,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,CCCP,CCCP,row28,1200.0,0.236892587174112,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal+Rot,Gal+Rot,row28,1200.0,0.158609146886331,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu,none,row28,0.0,0.21405297615535,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu+Rot,Glu+Rot,row28,1200.0,0.180532428610222,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal,none,row29,0.0,0.248021217798471,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,CCCP,CCCP,row29,1200.0,0.245827659780334,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal+Rot,Gal+Rot,row29,1200.0,0.166895644760837,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu,none,row29,0.0,0.230361982986213,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu+Rot,Glu+Rot,row29,1200.0,0.177505223370697,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal,none,row30,0.0,0.259617490618919,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,CCCP,CCCP,row30,1200.0,0.258088506215542,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal+Rot,Gal+Rot,row30,1200.0,0.168400002583721,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu,none,row30,0.0,0.22655945528214,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu+Rot,Glu+Rot,row30,1200.0,0.180072554149647,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal,none,row31,0.0,0.249179489618428,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,CCCP,CCCP,row31,1200.0,0.249520720349811,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal+Rot,Gal+Rot,row31,1200.0,0.175139476410204,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu,none,row31,0.0,0.21928254863182,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu+Rot,Glu+Rot,row31,1200.0,0.170507225593125,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal,none,row32,0.0,0.24325438784432,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,CCCP,CCCP,row32,1200.0,0.242535753455996,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal+Rot,Gal+Rot,row32,1200.0,0.179545529285943,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu,none,row32,0.0,0.223231073300178,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu+Rot,Glu+Rot,row32,1200.0,0.174478971237711,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal,none,row33,0.0,0.24168551105734,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,CCCP,CCCP,row33,1200.0,0.22909689921863,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal+Rot,Gal+Rot,row33,1200.0,0.183479099830312,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu,none,row33,0.0,0.218982186229155,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu+Rot,Glu+Rot,row33,1200.0,0.1823918279925,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal,none,row34,0.0,0.243005341809103,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,CCCP,CCCP,row34,1200.0,0.263280082537955,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal+Rot,Gal+Rot,row34,1200.0,0.16214693647704,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu,none,row34,0.0,0.201959196206495,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu+Rot,Glu+Rot,row34,1200.0,0.17781453384204,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal,none,row35,0.0,0.239676031018841,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,CCCP,CCCP,row35,1200.0,0.276751818379541,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal+Rot,Gal+Rot,row35,1200.0,0.178061156224367,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu,none,row35,0.0,0.22463879934533,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu+Rot,Glu+Rot,row35,1200.0,0.177132022844501,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal,none,row36,0.0,0.243040407165509,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,CCCP,CCCP,row36,1200.0,0.264401253102956,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal+Rot,Gal+Rot,row36,1200.0,0.154018231045308,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu,none,row36,0.0,0.245435256833103,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Glu+Rot,Glu+Rot,row36,1200.0,0.182754196658641,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal,none,row37,0.0,0.234551749777235,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,CCCP,CCCP,row37,1200.0,0.268249614874395,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
elife-73808-fig7-data1-v2.xlsx:bound ratio,10.7554/eLife.73808,NAD(P)H_bound_frac,Gal+Rot,Gal+Rot,row37,1200.0,0.151634671067767,fraction,,FLIM,real_bioelectric_data/data_raw/elife_nadh/elife-73808-fig7-data1-v2.xlsx
